num_trips,relative_humidity_2m,apparent_temperature,year,month,day,hour,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
13345,78,-4,2021,1,19,21,0,0,0,0,0,1,0
12830,74,-4,2021,1,19,22,0,0,0,0,0,1,0
10600,69,-4,2021,1,19,23,0,0,0,0,0,1,0
7216,76,-5,2021,1,20,0,0,0,0,0,0,0,1
4576,81,-5,2021,1,20,1,0,0,0,0,0,0,1
3137,85,-6,2021,1,20,2,0,0,0,0,0,0,1
2687,84,-6,2021,1,20,3,0,0,0,0,0,0,1
3199,84,-6,2021,1,20,4,0,0,0,0,0,0,1
5904,77,-4,2021,1,20,5,0,0,0,0,0,0,1
11458,73,-4,2021,1,20,6,0,0,0,0,0,0,1
18694,75,-3,2021,1,20,7,0,0,0,0,0,0,1
24001,75,-3,2021,1,20,8,0,0,0,0,0,0,1
20260,75,-3,2021,1,20,9,0,0,0,0,0,0,1
17706,62,-1,2021,1,20,10,0,0,0,0,0,0,1
17093,48,-2,2021,1,20,11,0,0,0,0,0,0,1
17530,40,-2,2021,1,20,12,0,0,0,0,0,0,1
19128,37,-3,2021,1,20,13,0,0,0,0,0,0,1
21651,37,-4,2021,1,20,14,0,0,0,0,0,0,1
22928,39,-4,2021,1,20,15,0,0,0,0,0,0,1
23277,43,-5,2021,1,20,16,0,0,0,0,0,0,1
25508,46,-6,2021,1,20,17,0,0,0,0,0,0,1
25531,45,-7,2021,1,20,18,0,0,0,0,0,0,1
22795,56,-6,2021,1,20,19,0,0,0,0,0,0,1
18480,53,-7,2021,1,20,20,0,0,0,0,0,0,1
16385,51,-8,2021,1,20,21,0,0,0,0,0,0,1
15772,53,-8,2021,1,20,22,0,0,0,0,0,0,1
12909,59,-8,2021,1,20,23,0,0,0,0,0,0,1
8673,61,-8,2021,1,21,0,0,0,0,0,1,0,0
5211,61,-8,2021,1,21,1,0,0,0,0,1,0,0
3554,64,-8,2021,1,21,2,0,0,0,0,1,0,0
2939,67,-9,2021,1,21,3,0,0,0,0,1,0,0
3411,72,-8,2021,1,21,4,0,0,0,0,1,0,0
6289,79,-8,2021,1,21,5,0,0,0,0,1,0,0
12165,78,-8,2021,1,21,6,0,0,0,0,1,0,0
19172,75,-7,2021,1,21,7,0,0,0,0,1,0,0
25069,71,-7,2021,1,21,8,0,0,0,0,1,0,0
20900,57,-7,2021,1,21,9,0,0,0,0,1,0,0
18429,47,-6,2021,1,21,10,0,0,0,0,1,0,0
17596,39,-4,2021,1,21,11,0,0,0,0,1,0,0
18424,35,-2,2021,1,21,12,0,0,0,0,1,0,0
19544,40,-1,2021,1,21,13,0,0,0,0,1,0,0
21767,43,0,2021,1,21,14,0,0,0,0,1,0,0
22487,46,0,2021,1,21,15,0,0,0,0,1,0,0
22863,55,0,2021,1,21,16,0,0,0,0,1,0,0
25222,70,-2,2021,1,21,17,0,0,0,0,1,0,0
25484,79,-3,2021,1,21,18,0,0,0,0,1,0,0
23633,66,0,2021,1,21,19,0,0,0,0,1,0,0
18855,79,-2,2021,1,21,20,0,0,0,0,1,0,0
16127,86,-3,2021,1,21,21,0,0,0,0,1,0,0
16414,92,-5,2021,1,21,22,0,0,0,0,1,0,0
13584,88,-4,2021,1,21,23,0,0,0,0,1,0,0
9594,84,-4,2021,1,22,0,1,0,0,0,0,0,0
5944,80,-5,2021,1,22,1,1,0,0,0,0,0,0
4137,71,-5,2021,1,22,2,1,0,0,0,0,0,0
3381,64,-5,2021,1,22,3,1,0,0,0,0,0,0
3687,64,-5,2021,1,22,4,1,0,0,0,0,0,0
6298,65,-5,2021,1,22,5,1,0,0,0,0,0,0
12159,68,-5,2021,1,22,6,1,0,0,0,0,0,0
19143,68,-4,2021,1,22,7,1,0,0,0,0,0,0
24041,68,-4,2021,1,22,8,1,0,0,0,0,0,0
21009,63,-2,2021,1,22,9,1,0,0,0,0,0,0
19003,56,0,2021,1,22,10,1,0,0,0,0,0,0
18364,41,0,2021,1,22,11,1,0,0,0,0,0,0
19499,42,0,2021,1,22,12,1,0,0,0,0,0,0
21717,41,0,2021,1,22,13,1,0,0,0,0,0,0
23758,39,0,2021,1,22,14,1,0,0,0,0,0,0
24944,42,0,2021,1,22,15,1,0,0,0,0,0,0
25756,47,0,2021,1,22,16,1,0,0,0,0,0,0
28129,49,-1,2021,1,22,17,1,0,0,0,0,0,0
30404,52,-2,2021,1,22,18,1,0,0,0,0,0,0
30531,62,-3,2021,1,22,19,1,0,0,0,0,0,0
24726,64,-3,2021,1,22,20,1,0,0,0,0,0,0
21021,68,-3,2021,1,22,21,1,0,0,0,0,0,0
23112,77,-4,2021,1,22,22,1,0,0,0,0,0,0
19759,79,-5,2021,1,22,23,1,0,0,0,0,0,0
16814,69,-4,2021,1,23,0,0,0,1,0,0,0,0
13094,66,-5,2021,1,23,1,0,0,1,0,0,0,0
9330,47,-8,2021,1,23,2,0,0,1,0,0,0,0
6622,48,-9,2021,1,23,3,0,0,1,0,0,0,0
5374,51,-9,2021,1,23,4,0,0,1,0,0,0,0
5766,53,-10,2021,1,23,5,0,0,1,0,0,0,0
8504,58,-10,2021,1,23,6,0,0,1,0,0,0,0
10422,47,-9,2021,1,23,7,0,0,1,0,0,0,0
12906,47,-9,2021,1,23,8,0,0,1,0,0,0,0
15444,50,-9,2021,1,23,9,0,0,1,0,0,0,0
17895,45,-9,2021,1,23,10,0,0,1,0,0,0,0
20747,40,-9,2021,1,23,11,0,0,1,0,0,0,0
23618,39,-9,2021,1,23,12,0,0,1,0,0,0,0
25061,38,-9,2021,1,23,13,0,0,1,0,0,0,0
26261,38,-9,2021,1,23,14,0,0,1,0,0,0,0
27102,37,-9,2021,1,23,15,0,0,1,0,0,0,0
26914,38,-9,2021,1,23,16,0,0,1,0,0,0,0
28910,43,-10,2021,1,23,17,0,0,1,0,0,0,0
31232,46,-10,2021,1,23,18,0,0,1,0,0,0,0
31200,46,-9,2021,1,23,19,0,0,1,0,0,0,0
27365,46,-10,2021,1,23,20,0,0,1,0,0,0,0
24645,48,-10,2021,1,23,21,0,0,1,0,0,0,0
24810,49,-11,2021,1,23,22,0,0,1,0,0,0,0
22128,49,-11,2021,1,23,23,0,0,1,0,0,0,0
19186,50,-11,2021,1,24,0,0,0,0,1,0,0,0
17884,51,-11,2021,1,24,1,0,0,0,1,0,0,0
11975,51,-11,2021,1,24,2,0,0,0,1,0,0,0
8234,52,-10,2021,1,24,3,0,0,0,1,0,0,0
5931,52,-11,2021,1,24,4,0,0,0,1,0,0,0
5526,53,-11,2021,1,24,5,0,0,0,1,0,0,0
7355,52,-12,2021,1,24,6,0,0,0,1,0,0,0
9207,49,-12,2021,1,24,7,0,0,0,1,0,0,0
9869,49,-12,2021,1,24,8,0,0,0,1,0,0,0
11924,47,-12,2021,1,24,9,0,0,0,1,0,0,0
15253,44,-11,2021,1,24,10,0,0,0,1,0,0,0
17736,39,-10,2021,1,24,11,0,0,0,1,0,0,0
19382,34,-8,2021,1,24,12,0,0,0,1,0,0,0
21755,31,-7,2021,1,24,13,0,0,0,1,0,0,0
23387,30,-7,2021,1,24,14,0,0,0,1,0,0,0
23198,31,-6,2021,1,24,15,0,0,0,1,0,0,0
21956,34,-6,2021,1,24,16,0,0,0,1,0,0,0
22165,40,-6,2021,1,24,17,0,0,0,1,0,0,0
22845,41,-7,2021,1,24,18,0,0,0,1,0,0,0
20069,42,-7,2021,1,24,19,0,0,0,1,0,0,0
18392,43,-7,2021,1,24,20,0,0,0,1,0,0,0
17204,47,-7,2021,1,24,21,0,0,0,1,0,0,0
17579,49,-8,2021,1,24,22,0,0,0,1,0,0,0
13313,52,-8,2021,1,24,23,0,0,0,1,0,0,0
8399,54,-9,2021,1,25,0,0,1,0,0,0,0,0
5158,55,-9,2021,1,25,1,0,1,0,0,0,0,0
3480,57,-9,2021,1,25,2,0,1,0,0,0,0,0
2882,56,-9,2021,1,25,3,0,1,0,0,0,0,0
3450,57,-9,2021,1,25,4,0,1,0,0,0,0,0
6281,59,-9,2021,1,25,5,0,1,0,0,0,0,0
12142,61,-9,2021,1,25,6,0,1,0,0,0,0,0
19409,60,-9,2021,1,25,7,0,1,0,0,0,0,0
24704,57,-9,2021,1,25,8,0,1,0,0,0,0,0
21181,52,-7,2021,1,25,9,0,1,0,0,0,0,0
18257,50,-6,2021,1,25,10,0,1,0,0,0,0,0
16452,47,-4,2021,1,25,11,0,1,0,0,0,0,0
16633,45,-3,2021,1,25,12,0,1,0,0,0,0,0
17972,43,-1,2021,1,25,13,0,1,0,0,0,0,0
19996,43,-1,2021,1,25,14,0,1,0,0,0,0,0
20905,42,0,2021,1,25,15,0,1,0,0,0,0,0
21087,48,0,2021,1,25,16,0,1,0,0,0,0,0
22985,62,-2,2021,1,25,17,0,1,0,0,0,0,0
21885,70,-2,2021,1,25,18,0,1,0,0,0,0,0
19159,57,-4,2021,1,25,19,0,1,0,0,0,0,0
15444,56,-5,2021,1,25,20,0,1,0,0,0,0,0
13227,57,-6,2021,1,25,21,0,1,0,0,0,0,0
13384,53,-6,2021,1,25,22,0,1,0,0,0,0,0
10939,55,-5,2021,1,25,23,0,1,0,0,0,0,0
7130,56,-5,2021,1,26,0,0,0,0,0,0,1,0
4361,57,-6,2021,1,26,1,0,0,0,0,0,1,0
3028,58,-6,2021,1,26,2,0,0,0,0,0,1,0
2607,60,-5,2021,1,26,3,0,0,0,0,0,1,0
3031,61,-5,2021,1,26,4,0,0,0,0,0,1,0
6043,62,-5,2021,1,26,5,0,0,0,0,0,1,0
12043,64,-6,2021,1,26,6,0,0,0,0,0,1,0
19061,60,-5,2021,1,26,7,0,0,0,0,0,1,0
24437,62,-5,2021,1,26,8,0,0,0,0,0,1,0
21013,63,-4,2021,1,26,9,0,0,0,0,0,1,0
18012,61,-4,2021,1,26,10,0,0,0,0,0,1,0
18121,60,-4,2021,1,26,11,0,0,0,0,0,1,0
19809,64,-3,2021,1,26,12,0,0,0,0,0,1,0
20752,73,-4,2021,1,26,13,0,0,0,0,0,1,0
22439,83,-2,2021,1,26,14,0,0,0,0,0,1,0
22923,89,-3,2021,1,26,15,0,0,0,0,0,1,0
22292,93,-3,2021,1,26,16,0,0,0,0,0,1,0
25621,95,-3,2021,1,26,17,0,0,0,0,0,1,0
24288,97,-3,2021,1,26,18,0,0,0,0,0,1,0
20878,94,-4,2021,1,26,19,0,0,0,0,0,1,0
16324,93,-4,2021,1,26,20,0,0,0,0,0,1,0
14701,93,-2,2021,1,26,21,0,0,0,0,0,1,0
13716,94,-2,2021,1,26,22,0,0,0,0,0,1,0
11616,98,-2,2021,1,26,23,0,0,0,0,0,1,0
7821,98,-3,2021,1,27,0,0,0,0,0,0,0,1
4829,98,-3,2021,1,27,1,0,0,0,0,0,0,1
3318,98,-3,2021,1,27,2,0,0,0,0,0,0,1
2752,97,-3,2021,1,27,3,0,0,0,0,0,0,1
3228,96,-3,2021,1,27,4,0,0,0,0,0,0,1
6081,96,-3,2021,1,27,5,0,0,0,0,0,0,1
11807,95,-3,2021,1,27,6,0,0,0,0,0,0,1
19212,90,-3,2021,1,27,7,0,0,0,0,0,0,1
24572,85,-3,2021,1,27,8,0,0,0,0,0,0,1
20780,70,-3,2021,1,27,9,0,0,0,0,0,0,1
18506,57,-3,2021,1,27,10,0,0,0,0,0,0,1
17664,54,-2,2021,1,27,11,0,0,0,0,0,0,1
18731,53,-2,2021,1,27,12,0,0,0,0,0,0,1
20131,51,-1,2021,1,27,13,0,0,0,0,0,0,1
22275,50,0,2021,1,27,14,0,0,0,0,0,0,1
22898,50,-1,2021,1,27,15,0,0,0,0,0,0,1
23284,53,-1,2021,1,27,16,0,0,0,0,0,0,1
25804,56,-2,2021,1,27,17,0,0,0,0,0,0,1
25774,57,-4,2021,1,27,18,0,0,0,0,0,0,1
23224,62,-6,2021,1,27,19,0,0,0,0,0,0,1
18581,61,-6,2021,1,27,20,0,0,0,0,0,0,1
16551,65,-6,2021,1,27,21,0,0,0,0,0,0,1
16015,69,-7,2021,1,27,22,0,0,0,0,0,0,1
12753,68,-7,2021,1,27,23,0,0,0,0,0,0,1
8551,68,-7,2021,1,28,0,0,0,0,0,1,0,0
5243,68,-8,2021,1,28,1,0,0,0,0,1,0,0
3651,68,-8,2021,1,28,2,0,0,0,0,1,0,0
2928,69,-9,2021,1,28,3,0,0,0,0,1,0,0
3391,68,-9,2021,1,28,4,0,0,0,0,1,0,0
6324,64,-9,2021,1,28,5,0,0,0,0,1,0,0
12368,63,-9,2021,1,28,6,0,0,0,0,1,0,0
19403,62,-7,2021,1,28,7,0,0,0,0,1,0,0
25449,62,-7,2021,1,28,8,0,0,0,0,1,0,0
22006,59,-7,2021,1,28,9,0,0,0,0,1,0,0
19397,52,-8,2021,1,28,10,0,0,0,0,1,0,0
18587,47,-8,2021,1,28,11,0,0,0,0,1,0,0
19315,43,-7,2021,1,28,12,0,0,0,0,1,0,0
20811,41,-7,2021,1,28,13,0,0,0,0,1,0,0
23092,39,-8,2021,1,28,14,0,0,0,0,1,0,0
24187,39,-9,2021,1,28,15,0,0,0,0,1,0,0
24708,43,-10,2021,1,28,16,0,0,0,0,1,0,0
27675,48,-12,2021,1,28,17,0,0,0,0,1,0,0
28770,49,-13,2021,1,28,18,0,0,0,0,1,0,0
26954,45,-12,2021,1,28,19,0,0,0,0,1,0,0
22548,43,-13,2021,1,28,20,0,0,0,0,1,0,0
19662,44,-14,2021,1,28,21,0,0,0,0,1,0,0
18465,47,-13,2021,1,28,22,0,0,0,0,1,0,0
14621,51,-13,2021,1,28,23,0,0,0,0,1,0,0
9892,51,-13,2021,1,29,0,1,0,0,0,0,0,0
6031,50,-14,2021,1,29,1,1,0,0,0,0,0,0
4092,50,-14,2021,1,29,2,1,0,0,0,0,0,0
3191,50,-13,2021,1,29,3,1,0,0,0,0,0,0
3682,50,-14,2021,1,29,4,1,0,0,0,0,0,0
7063,47,-15,2021,1,29,5,1,0,0,0,0,0,0
14071,45,-17,2021,1,29,6,1,0,0,0,0,0,0
22105,45,-17,2021,1,29,7,1,0,0,0,0,0,0
28811,45,-17,2021,1,29,8,1,0,0,0,0,0,0
25446,42,-16,2021,1,29,9,1,0,0,0,0,0,0
23024,41,-16,2021,1,29,10,1,0,0,0,0,0,0
22188,38,-15,2021,1,29,11,1,0,0,0,0,0,0
23653,37,-15,2021,1,29,12,1,0,0,0,0,0,0
25021,36,-13,2021,1,29,13,1,0,0,0,0,0,0
27290,33,-13,2021,1,29,14,1,0,0,0,0,0,0
28377,35,-12,2021,1,29,15,1,0,0,0,0,0,0
29737,36,-12,2021,1,29,16,1,0,0,0,0,0,0
32101,39,-13,2021,1,29,17,1,0,0,0,0,0,0
34151,41,-13,2021,1,29,18,1,0,0,0,0,0,0
33674,43,-13,2021,1,29,19,1,0,0,0,0,0,0
26667,45,-14,2021,1,29,20,1,0,0,0,0,0,0
21751,47,-14,2021,1,29,21,1,0,0,0,0,0,0
22278,49,-14,2021,1,29,22,1,0,0,0,0,0,0
20680,49,-15,2021,1,29,23,1,0,0,0,0,0,0
17264,50,-15,2021,1,30,0,0,0,1,0,0,0,0
12797,50,-15,2021,1,30,1,0,0,1,0,0,0,0
9137,50,-14,2021,1,30,2,0,0,1,0,0,0,0
6771,51,-14,2021,1,30,3,0,0,1,0,0,0,0
5181,53,-14,2021,1,30,4,0,0,1,0,0,0,0
5932,54,-14,2021,1,30,5,0,0,1,0,0,0,0
9047,55,-14,2021,1,30,6,0,0,1,0,0,0,0
11604,53,-14,2021,1,30,7,0,0,1,0,0,0,0
14721,49,-14,2021,1,30,8,0,0,1,0,0,0,0
17220,45,-13,2021,1,30,9,0,0,1,0,0,0,0
19771,40,-12,2021,1,30,10,0,0,1,0,0,0,0
22059,35,-10,2021,1,30,11,0,0,1,0,0,0,0
23820,30,-8,2021,1,30,12,0,0,1,0,0,0,0
25399,27,-6,2021,1,30,13,0,0,1,0,0,0,0
26315,30,-5,2021,1,30,14,0,0,1,0,0,0,0
27001,29,-5,2021,1,30,15,0,0,1,0,0,0,0
26741,34,-5,2021,1,30,16,0,0,1,0,0,0,0
28557,43,-6,2021,1,30,17,0,0,1,0,0,0,0
30910,43,-8,2021,1,30,18,0,0,1,0,0,0,0
30624,46,-8,2021,1,30,19,0,0,1,0,0,0,0
26210,49,-9,2021,1,30,20,0,0,1,0,0,0,0
23570,53,-9,2021,1,30,21,0,0,1,0,0,0,0
24935,56,-9,2021,1,30,22,0,0,1,0,0,0,0
23115,59,-10,2021,1,30,23,0,0,1,0,0,0,0
19539,61,-10,2021,1,31,0,0,0,0,1,0,0,0
15956,64,-11,2021,1,31,1,0,0,0,1,0,0,0
11643,67,-11,2021,1,31,2,0,0,0,1,0,0,0
8128,62,-11,2021,1,31,3,0,0,0,1,0,0,0
6033,62,-12,2021,1,31,4,0,0,0,1,0,0,0
5746,61,-12,2021,1,31,5,0,0,0,1,0,0,0
7527,60,-13,2021,1,31,6,0,0,0,1,0,0,0
9723,60,-12,2021,1,31,7,0,0,0,1,0,0,0
10440,57,-12,2021,1,31,8,0,0,0,1,0,0,0
12886,52,-11,2021,1,31,9,0,0,0,1,0,0,0
16713,47,-10,2021,1,31,10,0,0,0,1,0,0,0
19465,43,-9,2021,1,31,11,0,0,0,1,0,0,0
21307,43,-8,2021,1,31,12,0,0,0,1,0,0,0
22852,45,-7,2021,1,31,13,0,0,0,1,0,0,0
23921,46,-7,2021,1,31,14,0,0,0,1,0,0,0
24837,48,-7,2021,1,31,15,0,0,0,1,0,0,0
24928,50,-7,2021,1,31,16,0,0,0,1,0,0,0
24552,55,-8,2021,1,31,17,0,0,0,1,0,0,0
24636,62,-9,2021,1,31,18,0,0,0,1,0,0,0
22348,71,-10,2021,1,31,19,0,0,0,1,0,0,0
19442,72,-11,2021,1,31,20,0,0,0,1,0,0,0
16598,73,-11,2021,1,31,21,0,0,0,1,0,0,0
14447,78,-10,2021,1,31,22,0,0,0,1,0,0,0
11675,81,-10,2021,1,31,23,0,0,0,1,0,0,0
7772,83,-10,2021,2,1,0,0,1,0,0,0,0,0
5016,86,-10,2021,2,1,1,0,1,0,0,0,0,0
3294,90,-9,2021,2,1,2,0,1,0,0,0,0,0
2488,91,-8,2021,2,1,3,0,1,0,0,0,0,0
2639,91,-8,2021,2,1,4,0,1,0,0,0,0,0
4398,90,-8,2021,2,1,5,0,1,0,0,0,0,0
7323,91,-9,2021,2,1,6,0,1,0,0,0,0,0
10757,87,-11,2021,2,1,7,0,1,0,0,0,0,0
12071,88,-11,2021,2,1,8,0,1,0,0,0,0,0
9957,88,-11,2021,2,1,9,0,1,0,0,0,0,0
8587,88,-11,2021,2,1,10,0,1,0,0,0,0,0
7976,88,-11,2021,2,1,11,0,1,0,0,0,0,0
7999,90,-10,2021,2,1,12,0,1,0,0,0,0,0
8847,89,-10,2021,2,1,13,0,1,0,0,0,0,0
9853,90,-9,2021,2,1,14,0,1,0,0,0,0,0
10354,88,-9,2021,2,1,15,0,1,0,0,0,0,0
10281,87,-9,2021,2,1,16,0,1,0,0,0,0,0
9768,88,-8,2021,2,1,17,0,1,0,0,0,0,0
9415,88,-8,2021,2,1,18,0,1,0,0,0,0,0
8137,87,-7,2021,2,1,19,0,1,0,0,0,0,0
6752,87,-7,2021,2,1,20,0,1,0,0,0,0,0
5236,88,-7,2021,2,1,21,0,1,0,0,0,0,0
4307,87,-7,2021,2,1,22,0,1,0,0,0,0,0
3719,85,-7,2021,2,1,23,0,1,0,0,0,0,0
3061,85,-7,2021,2,2,0,0,0,0,0,0,1,0
2332,83,-6,2021,2,2,1,0,0,0,0,0,1,0
1650,81,-6,2021,2,2,2,0,0,0,0,0,1,0
1318,81,-5,2021,2,2,3,0,0,0,0,0,1,0
1460,82,-5,2021,2,2,4,0,0,0,0,0,1,0
2708,83,-7,2021,2,2,5,0,0,0,0,0,1,0
5780,85,-9,2021,2,2,6,0,0,0,0,0,1,0
10527,86,-7,2021,2,2,7,0,0,0,0,0,1,0
14080,85,-8,2021,2,2,8,0,0,0,0,0,1,0
16174,85,-9,2021,2,2,9,0,0,0,0,0,1,0
16103,84,-9,2021,2,2,10,0,0,0,0,0,1,0
16477,83,-8,2021,2,2,11,0,0,0,0,0,1,0
17027,83,-8,2021,2,2,12,0,0,0,0,0,1,0
17939,81,-7,2021,2,2,13,0,0,0,0,0,1,0
19499,81,-7,2021,2,2,14,0,0,0,0,0,1,0
20395,82,-7,2021,2,2,15,0,0,0,0,0,1,0
21008,82,-6,2021,2,2,16,0,0,0,0,0,1,0
20880,83,-6,2021,2,2,17,0,0,0,0,0,1,0
20761,83,-6,2021,2,2,18,0,0,0,0,0,1,0
19463,83,-5,2021,2,2,19,0,0,0,0,0,1,0
16554,82,-5,2021,2,2,20,0,0,0,0,0,1,0
14015,81,-5,2021,2,2,21,0,0,0,0,0,1,0
12482,80,-5,2021,2,2,22,0,0,0,0,0,1,0
11092,80,-5,2021,2,2,23,0,0,0,0,0,1,0
8154,82,-5,2021,2,3,0,0,0,0,0,0,0,1
5004,83,-5,2021,2,3,1,0,0,0,0,0,0,1
3480,84,-5,2021,2,3,2,0,0,0,0,0,0,1
2841,83,-6,2021,2,3,3,0,0,0,0,0,0,1
3665,82,-6,2021,2,3,4,0,0,0,0,0,0,1
6717,79,-7,2021,2,3,5,0,0,0,0,0,0,1
12720,77,-7,2021,2,3,6,0,0,0,0,0,0,1
20195,81,-6,2021,2,3,7,0,0,0,0,0,0,1
26220,83,-5,2021,2,3,8,0,0,0,0,0,0,1
26227,82,-5,2021,2,3,9,0,0,0,0,0,0,1
23296,77,-4,2021,2,3,10,0,0,0,0,0,0,1
22044,71,-4,2021,2,3,11,0,0,0,0,0,0,1
22035,67,-4,2021,2,3,12,0,0,0,0,0,0,1
22835,67,-4,2021,2,3,13,0,0,0,0,0,0,1
23718,66,-4,2021,2,3,14,0,0,0,0,0,0,1
24343,65,-3,2021,2,3,15,0,0,0,0,0,0,1
24597,65,-3,2021,2,3,16,0,0,0,0,0,0,1
25291,66,-4,2021,2,3,17,0,0,0,0,0,0,1
25670,69,-6,2021,2,3,18,0,0,0,0,0,0,1
24431,69,-6,2021,2,3,19,0,0,0,0,0,0,1
20750,70,-6,2021,2,3,20,0,0,0,0,0,0,1
17750,71,-7,2021,2,3,21,0,0,0,0,0,0,1
16127,74,-7,2021,2,3,22,0,0,0,0,0,0,1
13587,74,-7,2021,2,3,23,0,0,0,0,0,0,1
9427,75,-7,2021,2,4,0,0,0,0,0,1,0,0
5650,78,-7,2021,2,4,1,0,0,0,0,1,0,0
3751,79,-7,2021,2,4,2,0,0,0,0,1,0,0
3124,77,-7,2021,2,4,3,0,0,0,0,1,0,0
3728,74,-8,2021,2,4,4,0,0,0,0,1,0,0
6943,74,-8,2021,2,4,5,0,0,0,0,1,0,0
12988,75,-8,2021,2,4,6,0,0,0,0,1,0,0
20624,74,-7,2021,2,4,7,0,0,0,0,1,0,0
24982,76,-7,2021,2,4,8,0,0,0,0,1,0,0
24071,75,-6,2021,2,4,9,0,0,0,0,1,0,0
21679,72,-5,2021,2,4,10,0,0,0,0,1,0,0
20683,67,-4,2021,2,4,11,0,0,0,0,1,0,0
20816,64,-3,2021,2,4,12,0,0,0,0,1,0,0
21777,62,-1,2021,2,4,13,0,0,0,0,1,0,0
22669,61,-1,2021,2,4,14,0,0,0,0,1,0,0
23104,62,0,2021,2,4,15,0,0,0,0,1,0,0
23402,64,-1,2021,2,4,16,0,0,0,0,1,0,0
24168,71,-4,2021,2,4,17,0,0,0,0,1,0,0
25523,72,-4,2021,2,4,18,0,0,0,0,1,0,0
25697,75,-5,2021,2,4,19,0,0,0,0,1,0,0
22144,81,-6,2021,2,4,20,0,0,0,0,1,0,0
18961,86,-7,2021,2,4,21,0,0,0,0,1,0,0
18410,88,-7,2021,2,4,22,0,0,0,0,1,0,0
15111,89,-7,2021,2,4,23,0,0,0,0,1,0,0
10659,90,-7,2021,2,5,0,1,0,0,0,0,0,0
6719,88,-6,2021,2,5,1,1,0,0,0,0,0,0
4395,89,-6,2021,2,5,2,1,0,0,0,0,0,0
3425,88,-5,2021,2,5,3,1,0,0,0,0,0,0
3913,88,-5,2021,2,5,4,1,0,0,0,0,0,0
7246,82,-4,2021,2,5,5,1,0,0,0,0,0,0
13347,78,-3,2021,2,5,6,1,0,0,0,0,0,0
21378,77,-2,2021,2,5,7,1,0,0,0,0,0,0
28373,76,-2,2021,2,5,8,1,0,0,0,0,0,0
25804,88,-3,2021,2,5,9,1,0,0,0,0,0,0
22178,87,-2,2021,2,5,10,1,0,0,0,0,0,0
21062,82,0,2021,2,5,11,1,0,0,0,0,0,0
21811,78,0,2021,2,5,12,1,0,0,0,0,0,0
23196,76,1,2021,2,5,13,1,0,0,0,0,0,0
24865,75,1,2021,2,5,14,1,0,0,0,0,0,0
25936,75,1,2021,2,5,15,1,0,0,0,0,0,0
27144,76,0,2021,2,5,16,1,0,0,0,0,0,0
28858,80,0,2021,2,5,17,1,0,0,0,0,0,0
31610,84,-1,2021,2,5,18,1,0,0,0,0,0,0
32027,87,-1,2021,2,5,19,1,0,0,0,0,0,0
27130,88,-2,2021,2,5,20,1,0,0,0,0,0,0
22241,86,-3,2021,2,5,21,1,0,0,0,0,0,0
23707,72,-3,2021,2,5,22,1,0,0,0,0,0,0
21741,72,-4,2021,2,5,23,1,0,0,0,0,0,0
18325,73,-5,2021,2,6,0,0,0,1,0,0,0,0
13969,61,-6,2021,2,6,1,0,0,1,0,0,0,0
10000,66,-6,2021,2,6,2,0,0,1,0,0,0,0
6947,73,-7,2021,2,6,3,0,0,1,0,0,0,0
5724,79,-8,2021,2,6,4,0,0,1,0,0,0,0
6012,83,-9,2021,2,6,5,0,0,1,0,0,0,0
8518,86,-9,2021,2,6,6,0,0,1,0,0,0,0
11989,85,-8,2021,2,6,7,0,0,1,0,0,0,0
14770,80,-7,2021,2,6,8,0,0,1,0,0,0,0
17353,76,-6,2021,2,6,9,0,0,1,0,0,0,0
19537,71,-4,2021,2,6,10,0,0,1,0,0,0,0
21719,64,-2,2021,2,6,11,0,0,1,0,0,0,0
22933,55,-2,2021,2,6,12,0,0,1,0,0,0,0
24316,54,-2,2021,2,6,13,0,0,1,0,0,0,0
25899,54,-2,2021,2,6,14,0,0,1,0,0,0,0
26682,56,-1,2021,2,6,15,0,0,1,0,0,0,0
27389,56,-2,2021,2,6,16,0,0,1,0,0,0,0
28172,60,-2,2021,2,6,17,0,0,1,0,0,0,0
30095,65,-4,2021,2,6,18,0,0,1,0,0,0,0
30437,65,-4,2021,2,6,19,0,0,1,0,0,0,0
27735,74,-5,2021,2,6,20,0,0,1,0,0,0,0
24486,81,-7,2021,2,6,21,0,0,1,0,0,0,0
25009,82,-7,2021,2,6,22,0,0,1,0,0,0,0
22539,77,-5,2021,2,6,23,0,0,1,0,0,0,0
19373,86,-8,2021,2,7,0,0,0,0,1,0,0,0
15664,85,-7,2021,2,7,1,0,0,0,1,0,0,0
11625,85,-8,2021,2,7,2,0,0,0,1,0,0,0
8345,84,-8,2021,2,7,3,0,0,0,1,0,0,0
6134,83,-8,2021,2,7,4,0,0,0,1,0,0,0
5620,83,-7,2021,2,7,5,0,0,0,1,0,0,0
7258,84,-7,2021,2,7,6,0,0,0,1,0,0,0
9497,80,-6,2021,2,7,7,0,0,0,1,0,0,0
10340,83,-5,2021,2,7,8,0,0,0,1,0,0,0
13698,86,-4,2021,2,7,9,0,0,0,1,0,0,0
15628,89,-4,2021,2,7,10,0,0,0,1,0,0,0
16977,92,-5,2021,2,7,11,0,0,0,1,0,0,0
16357,92,-5,2021,2,7,12,0,0,0,1,0,0,0
16812,91,-5,2021,2,7,13,0,0,0,1,0,0,0
17065,90,-5,2021,2,7,14,0,0,0,1,0,0,0
